id,predicted
7408,17.886072549701506
7409,9.611272362621076
7410,4.4385031007608475
7411,2.2724899558830494
7412,23.037953187254903
7413,10.905159634170646
7414,26.61010171186057
7415,13.14123575226509
7416,5.5823916596471195
7417,3.541898558033587
7418,26.137953187254908
7419,53.6
7420,49.04662113333334
7421,35.86666666666666
7422,11.48936131088591
7423,9.717169921395236
7424,17.685953187254903
7425,86.1
7426,115.2
7427,60.271794899999996
7428,45.959615199999995
7429,13.73088238
7430,7.9
7431,110.0019958
7432,83.0479053
7433,75.6270765
7434,46.8071035
7435,16.51286885
7436,12.6333333
8337,0.0
8338,0.0
8339,0.0
8340,0.0
8341,0.0
8342,0.0
8343,0.0
8344,0.0
8345,0.0
8346,0.0
8347,0.0
8348,0.0
8349,0.0
8350,0.0
8351,0.0
8352,0.0
8353,0.0
8354,0.0
8355,0.9
8356,2.5
8357,11.780000000000001
8358,6.98111111111111
8359,11.891924483333334
8360,11.891924483333334
8361,0.0
8362,0.0
8363,14.959999999999999
8364,13.4
8365,10.625
8366,10.625
9259,6.507157048451658
9260,5.616158812613163
9261,4.534090826160791
9262,3.9736211758686393
9263,2.2724899558830494
9264,5.683238091798942
9265,8.059947399173373
9266,5.616158812613163
9267,4.534090826160791
9268,4.3959712732164515
9269,2.8203600964951256
9270,5.402285691798942
9271,11.6
9272,18.983333333333334
9273,5.736363636363636
9274,5.699777977552577
9275,5.260919921395235
9276,5.102285691798942
9277,29.95
9278,43.2
9279,20.0846154
9280,7.575
9281,5.21192455
9282,1.95
9283,66.25005483999999
9284,38.18524570000001
9285,44.05008205833334
9286,14.990163700000002
9287,13.0089498
9288,3.675
10189,0.0
10190,0.0
10191,0.0
10192,0.0
10193,0.0
10194,0.0
10195,0.0
10196,0.0
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,0.0
10205,0.0
10206,0.0
10207,0.8
10208,2.5
10209,14.16
10210,7.361111111111112
10211,19.871924483333334
10212,19.871924483333334
10213,0.0
10214,0.0
10215,14.959999999999999
10216,13.2
10217,17.825
10218,17.825
11112,7.299775641751422
11113,12.3837971291142
11114,6.465996354764758
11115,3.9736211758686393
11116,2.2724899558830494
11117,12.701297215608465
11118,9.640199402769783
11119,12.3837971291142
11120,6.465996354764758
11121,4.7174287630949925
11122,2.8203600964951256
11123,11.704154358465608
11124,20.32
11125,24.60333333333333
11126,14.550252525252526
11127,10.413378324573976
11128,8.062586588061901
11129,20.50415435846561
11130,34.075
11131,57.2
11132,25.0
11133,22.261220153846153
11134,5.699702283333333
11135,9.225
11136,38.6735657375
11137,63.122404400000015
11138,38.44232258833333
11139,29.254318485714283
11140,12.870560000000001
11141,15.948703700000001
12039,7.743772968092443
12040,15.201987910655712
12041,7.034641059838094
12042,3.9736211758686393
12043,2.2724899558830494
12044,6.408382105716983
12045,12.167530062444138
12046,15.201987910655712
12047,6.874641059838093
12048,4.7174287630949925
12049,2.8203600964951256
12050,6.408382105716983
12051,41.32
12052,34.05785519083334
12053,16.750252525252524
12054,12.175878324573976
12055,9.125086588061901
12056,6.277347622958362
12057,42.075
12058,63.9
12059,26.983333333333338
12060,25.66401398622711
12061,7.299702283333334
12062,10.21784248
12063,44.338492970833336
12064,77.556284
12065,42.55980883833333
12066,38.88159836571428
12067,13.5238934
12068,19.2487037
12968,7.428525676028438
12969,13.490993420637798
12970,7.363685177485152
12971,4.154731311893211
12972,2.174874205573004
12973,4.1083821057169825
12974,11.852282770380132
12975,13.490993420637798
12976,7.203685177485153
12977,4.898538899119566
12978,2.7227443461850798
12979,4.1083821057169825
12980,16.119999999999997
12981,23.104397163120566
12982,17.01358585858586
12983,11.042544991240643
12984,7.6941375044185225
12985,3.9773476229583613
12986,41.075
12987,66.7
12988,22.983333333333334
12989,20.11264785956044
12990,9.899702283333331
12991,3.61784248
12992,50.16636157083333
12993,81.69494505000002
12994,41.60065553833333
12995,35.491543705714285
12996,14.160417849999998
12997,20.213055511111115
13897,7.428525676028438
13898,13.490993420637798
13899,7.88231346135903
13900,4.154731311893211
13901,2.174874205573004
13902,3.5016230164366235
13903,11.11048789858526
13904,13.490993420637798
13905,7.88231346135903
13906,4.898538899119566
13907,2.7227443461850798
13908,3.034956316436623
13909,16.553333333333335
13910,17.471063829787234
13911,14.767157287157286
13912,12.150878324573977
13913,11.010804137751856
13914,2.577347622958362
13915,34.575
13916,42.024138
13917,29.48333333333333
13918,22.21264785956044
13919,10.769146733333333
13920,8.56784248
13921,51.119640320833334
13922,88.57691235
13923,36.617641080000006
13924,33.16734318
13925,9.763010483333334
13926,17.351944411111113
14826,7.428525676028438
14827,13.007540210319593
14828,4.927380647456505
14829,4.154731311893211
14830,2.174874205573004
14831,3.5016230164366235
14832,11.11048789858526
14833,13.007540210319593
14834,4.927380647456505
14835,4.898538899119566
14836,2.7227443461850798
14837,3.034956316436623
14838,27.65333333333333
14839,12.987610619469027
14840,11.224935064935064
14841,9.67421165790731
14842,8.834137471085189
14843,2.577347622958362
14844,34.575
14845,39.4896552
14846,24.05
14847,14.120714285714286
14848,7.435813399999999
14849,3.61784248
14850,48.19723602083334
14851,86.91133844999999
14852,27.33810565
14853,24.210046160000008
14854,9.861261883333334
14855,11.40623011111111
15755,10.324035295544775
15756,20.325150080359982
15757,13.245682919648516
15758,7.925450845108815
15759,5.312897075563933
15760,5.6184513949934125
15761,12.37563449990466
15762,20.325150080359982
15763,17.626362781954885
15764,8.349506442976294
15765,6.208011947625471
15766,11.408451394993412
15767,77.83333333333334
15768,24.968654606896553
15769,36.895714478571435
15770,14.122929606625258
15771,14.613405763768114
15772,15.464176001515153
15773,56.09722250000001
15774,60.289655200000006
15775,63.861111099999995
15776,39.280833333333334
15777,14.9158133
15778,24.29722079111111
15779,97.2885246
15780,101.5414085
15781,76.68852430000001
15782,47.937503848888895
15783,21.859836
15784,24.64305551111111
16685,7.166667000000002
16686,16.7731165
16687,10.825137
16688,6.349727000000001
16689,9.35
16690,3.730627107069572
16691,7.166667000000002
16692,16.7731165
16693,10.825137
16694,6.349727000000001
16695,9.35
16696,10.288862367853886
16697,56.45
16698,57.35787836312684
16699,26.8399450978022
16700,14.367857142857142
16701,8.730952347619048
16702,14.778237795804197
16703,51.71944450000001
16704,80.74482760000001
16705,54.68888882499999
16706,37.893055555555556
16707,17.5080355
16708,6.365
16709,100.18907120000001
16710,112.260056
16711,54.124480840000004
16712,46.43554958888889
16713,23.519836
16714,28.943055511111112
17615,10.324035295544775
17616,17.57881160832398
17617,9.523942584016636
17618,5.171698570008486
17619,3.292469856532292
17620,8.991029259267737
17621,12.03563449990466
17622,18.58246286373119
17623,9.523942584016636
17624,4.742317063583905
17625,3.104123190132292
17626,8.991029259267737
17627,68.55
17628,52.07787836312684
17629,25.64827843113553
17630,13.375549450549451
17631,11.966025607692307
17632,8.162457830696308
17633,51.71944450000001
17634,74.0948276
17635,49.69999999166667
17636,29.024367055555558
17637,16.1480355
17638,28.80063724444444
17639,103.65610196666668
17640,81.7614404
17641,58.749071040000004
17642,36.35027336666667
17643,20.799836
17644,25.64305551111111
18544,9.929968515958807
18545,17.57881160832398
18546,9.523942584016636
18547,5.4354348337447504
18548,3.5562061202685555
18549,26.65709540831502
18550,11.208714374372745
18551,18.58246286373119
18552,9.523942584016636
18553,5.006053327320169
18554,3.367859453868556
18555,33.513095368315014
18556,30.3
18557,49.97787836312684
18558,16.532802197802194
18559,8.416428571428572
18560,10.299761871428572
18561,40.55565942985348
18562,66.25555560000001
18563,76.49
18564,36.349242424242426
18565,22.882222222222218
18566,13.7575228375
18567,11.7
18568,90.85009125
18569,87.15118388
18570,46.68131144
18571,37.14508171666667
18572,23.568400052500003
18573,18.743055511111113
19473,8.040135891577357
19474,13.370806225231622
19475,5.246163499187564
19476,4.734337156595709
19477,3.667354579144606
19478,7.174330073617023
19479,15.693734353763224
19480,13.370806225231622
19481,5.246163499187564
19482,4.957990767027193
19483,3.4790079127446063
19484,9.107677894982025
19485,20.5
19486,35.4150212202697
19487,14.182802197802198
19488,7.238095238095238
19489,9.52142853809524
19490,7.507677894982024
19491,68.25555560000001
19492,63.59999999999999
19493,33.02257575757576
19494,20.42222222222222
19495,13.7575228375
19496,23.120637244444445
19497,76.01885238333332
19498,88.37691238
19499,44.422950900000004
19500,34.48606541666667
19501,23.1423142025
19502,19.96305551111111
20402,13.121944815121006
20403,25.508890317674116
20404,5.246163499187564
20405,2.6306291807346462
20406,2.461511288623809
20407,7.174330073617023
20408,14.006292774031916
20409,28.585425405393416
20410,5.246163499187564
20411,2.573252131554318
20412,2.273164622223809
20413,8.539232034401337
20414,17.05
20415,35.8150212202697
20416,5.2542307692307695
20417,1.2348837209302326
20418,2.918217020930233
20419,4.781623340923077
20420,57.7
20421,64.58
20422,35.52257575757576
20423,9.717222222222222
20424,14.4630783875
20425,3.7
20426,128.43415315
20427,104.9972992
20428,32.688524699999995
20429,21.2054644
20430,15.2259208025
20431,12.041944411111112
21331,0.0
21332,0.0
21333,0.0
21334,0.0
21335,0.0
21336,5.999047608571428
21337,0.0
21338,0.0
21339,0.0
21340,0.0
21341,0.0
21342,7.099047608571428
21343,0.0
21344,0.0
21345,0.0
21346,0.0
21347,0.0
21348,5.999047608571428
21349,0.0
21350,0.0
21351,0.0
21352,0.0
21353,10.965415799999999
21354,18.7
21355,10.5737705
21356,14.9025501
21357,11.267418000000001
21358,0.0
21359,21.5185292
21360,17.8
22255,7.538550138726052
22256,9.426828485727018
22257,6.022983136626072
22258,3.6918302357107406
22259,4.078407433917887
22260,2.428410410471725
22261,14.114679445399906
22262,24.4
22263,10.062723396366334
22264,4.91041243345038
22265,4.4473996812047085
22266,3.9933123712560388
22267,26.54
22268,36.9
22269,15.854230769230767
22270,20.457142857142856
22271,19.557142857142857
22272,2.0357036777777777
22273,35.9
22274,71.1
22275,34.35757575757576
22276,23.747619047619047
22277,11.355402096428572
22278,9.199199311111112
22279,82.1726776
22280,67.6958108
22281,41.539344299999996
22282,40.1590164
22283,18.788064071428572
22284,20.34194441111111
23183,7.811106432761657
23184,9.557453792751696
23185,4.029841854633192
23186,2.7152798481138416
23187,3.9098309519019714
23188,4.535318903318904
23189,9.181106968609905
23190,18.565660499837715
23191,4.976774865125526
23192,2.6921953791868125
23193,3.4454898658554596
23194,4.535318903318904
23195,29.74
23196,37.2
23197,11.584999999999999
23198,13.657142857142855
23199,13.557142857142855
23200,4.235318903318904
23201,42.522000000000006
23202,77.6
23203,25.9
23204,13.877777777777776
23205,14.205402096428571
23206,1.4
23207,70.54003279999999
23208,68.7083791
23209,30.785246
23210,22.432787000000005
23211,16.862508471428573
23212,10.035277811111111
24112,0.0
24113,0.0
24114,0.0
24115,0.0
24116,0.0
24117,0.0
24118,0.0
24119,0.0
24120,0.0
24121,0.0
24122,0.0
24123,0.0
24124,0.0
24125,0.0
24126,0.0
24127,0.0
24128,0.0
24129,0.0
24130,6.4
24131,26.2
24132,9.790000000000001
24133,9.176666666666666
24134,15.014304666666666
24135,15.014304666666666
24136,0.0
24137,0.0
24138,18.699016399999998
24139,17.035683066666667
24140,15.585683066666666
24141,15.585683066666666
25034,6.56
25035,5.769841269841271
25036,1.7596311502976192
25037,0.5147807613187679
25038,3.0
25039,6.644195985364007
25040,3.96
25041,2.426984126984127
25042,0.6378825145833333
25043,0.7336709802889577
25044,3.0
25045,4.985445985364007
25046,6.6
25047,9.8
25048,2.649375
25049,0.7919929294117647
25050,3.0
25051,5.041001585364007
25052,33.0
25053,46.888888800000004
25054,8.2
25055,6.4
25056,9.587899842582418
25057,14.998746857264958
25058,26.389071199999997
25059,26.990163900000006
25060,18.991256799999995
25061,19.4142078
25062,10.443054871428572
25063,13.188611111111111
25963,6.05
25964,8.165945165945166
25965,5.214040717736371
25966,3.1763285322788897
25967,5.178434343434343
25968,8.050999810128205
25969,5.1
25970,14.623088023088025
25971,5.19844242713808
25972,4.937661315717046
25973,6.168888888888889
25974,8.050999810128205
25975,19.0
25976,17.0
25977,6.764596273291926
25978,5.089415701681958
25979,9.008333333333333
25980,13.230487040897438
25981,55.0
25982,76.57777759999999
25983,32.0
25984,15.433333333333332
25985,9.834370422582419
25986,4.3
25987,11.0
25988,6.9830601
25989,32.651912599999996
25990,23.8032787
25991,13.463295951428572
25992,6.710000066666668
26892,4.241666666666666
26893,4.286066252587991
26894,3.351190476190476
26895,1.7559914149758284
26896,8.118333333333334
26897,7.136003895533497
26898,4.6083333333333325
26899,9.969399585921325
26900,3.178131868131868
26901,2.4117686428584277
26902,8.118333333333334
26903,7.2972538955334985
26904,7.7
26905,15.5
26906,4.2128571428571435
26907,1.2494157016819574
26908,6.718333333333334
26909,6.897253895533498
26910,30.1
26911,47.7666666
26912,13.5
26913,11.283333333333333
26914,8.035098397582418
26915,22.24541355726496
26916,29.710928899999992
26917,20.9803278
26918,25.5060112
26919,16.835519299999994
26920,11.40355105142857
26921,18.635277811111113
27821,3.7702380952380947
27822,6.102732919254659
27823,2.9349766899766894
27824,2.820981532264957
27825,2.890079365079365
27826,3.4180280677060586
27827,7.008333333333333
27828,9.369399585921325
27829,2.961918081918082
27830,2.9388373465506716
27831,8.375
27832,2.9217804868549946
27833,13.9
27834,22.2
27835,8.393333333333333
27836,6.190476190476191
27837,8.058333333333334
27838,2.3377978089329163
27839,49.0
27840,55.944444399999995
27841,16.2
27842,14.293333333333331
27843,7.444228921153846
27844,3.9
27845,38.29180319999999
27846,40.448633799999996
27847,36.1153007
27848,27.546994700000006
27849,14.644065875
27850,11.326666666666666
28750,4.676904761904762
28751,5.889211228166822
28752,5.846456707543664
28753,3.1912209292459943
28754,3.5758380371217897
28755,2.945098998077217
28756,6.708333333333333
28757,11.490686274509802
28758,4.978678929765887
28759,3.1174100768650423
28760,3.5758380371217897
28761,2.945098998077217
28762,9.4
28763,17.975
28764,8.090217391304348
28765,9.472148965217391
28766,5.433574879227053
28767,2.361116320155139
28768,35.8
28769,49.622222199999996
28770,27.0
28771,22.133333333333333
28772,10.335895587820513
28773,13.702777777777778
28774,45.0213113
28775,78.00765040000002
28776,33.0289619
28777,32.5289619
28778,14.784065875
28779,25.600277761111112
29679,0.0
29680,0.0
29681,0.0
29682,0.0
29683,0.0
29684,0.0
29685,0.0
29686,0.0
29687,0.0
29688,0.0
29689,0.0
29690,0.0
29691,0.0
29692,0.0
29693,0.0
29694,0.0
29695,0.0
29696,0.0
29697,0.9
29698,8.8
29699,6.45
29700,3.95
29701,7.6
29702,7.6
29703,9.6978142
29704,9.6978142
29705,15.0874317
29706,14.037431699999999
29707,8.6
29708,8.6
30601,6.811904761904762
30602,11.931944444444445
30603,5.766967137592138
30604,3.5247006660181923
30605,2.991970760233918
30606,12.228485145454545
30607,9.5
30608,9.931944444444444
30609,7.973198198198197
30610,3.4508898136372395
30611,2.991970760233918
30612,12.228485145454545
30613,8.0
30614,11.602777777777778
30615,9.866666666666665
30616,5.435087719298245
30617,3.4716374269005845
30618,16.1866669
30619,34.3
30620,45.5222222
30621,14.7
30622,12.0
30623,6.419228921153847
30624,15.049166666666668
30625,62.897814200000006
30626,86.70000000000002
30627,39.918032800000006
30628,40.859562700000005
30629,11.059748875
30630,9.61500005
31531,16.93333333333333
31532,45.5375
31533,17.47123355238095
31534,14.849510869565218
31535,6.345000000000001
31536,4.342105263157895
31537,15.433333333333332
31538,57.1
31539,26.93188915238095
31540,33.3
31541,6.345000000000001
31542,4.342105263157895
31543,53.86
31544,105.1
31545,56.0999998
31546,35.7333333
31547,12.75
31548,3.5421052631578944
31549,133.6333336
31550,202.0
31551,90.91999999999999
31552,78.56
31553,19.162647099999997
31554,40.886666733333335
31555,84.31280610000002
31556,109.16448110000002
31557,87.03066559999999
31558,87.41600779999999
31559,20.9938332
31560,40.11166675
32256,11.495454545454546
32257,16.265
32258,8.704688644688645
32259,6.290656770130455
32260,7.894523809523809
32261,3.9
32262,12.398484848484848
32263,22.875
32264,17.02
32265,7.5806567634637885
32266,7.967857102857143
32267,9.4
32268,21.195294099999998
32269,46.4
32270,19.919999999999998
32271,7.762323443463788
32272,7.866190482857144
32273,9.3
32274,95.0
32275,120.0147541
32276,45.3174863
32277,34.440983599999996
32278,9.982871880000001
32279,26.3
32280,68.672844
32281,86.52574370000002
32282,54.8928959
32283,16.034426199999995
32284,9.09780798
32285,29.030555549999995
33121,14.495454545454544
33122,16.575
33123,9.793076923076923
33124,8.94417735042735
33125,3.745994397759104
33126,0.4
33127,14.55181818181818
33128,28.975
33129,13.500769230769231
33130,11.534177343760684
33131,3.935994391092437
33132,0.0
33133,21.1352941
33134,59.5
33135,24.2
33136,21.7125
33137,3.719327731092437
33138,2.8
33139,64.6
33140,108.4
33141,57.375
33142,48.0153005
33143,8.30051888
33144,14.0866667
33145,61.003373599999996
33146,103.96405570000002
33147,55.946584900000005
33148,50.7796446
33149,13.365567579999999
33150,16.81722225
33852,37.17905283333333
33853,41.425324675324674
33854,19.93243089128205
33855,9.858760838622203
33856,9.100367957034631
33857,17.139341403690477
33858,13.4
33859,43.675324675324674
33860,18.19087249128205
33861,9.858760838622203
33862,9.758809557034631
33863,23.209149137023807
33864,32.1411764
33865,52.0
33866,32.03333335
33867,23.695238099999997
33868,25.581904849999994
33869,38.735833275
33870,125.4
33871,147.0
33872,62.19479510000001
33873,41.8896552
33874,30.464052399999996
33875,41.0117647
33876,74.51064369999999
33877,119.24049240000002
33878,39.3943991
33879,56.79153029999999
33880,22.409371699999998
33881,52.70000010000001
34506,27.866666666666664
34507,32.90714285714286
34508,16.39344821794872
34509,9.969363691959773
34510,13.418701298701299
34511,29.495294117647056
34512,33.46666666666667
34513,38.05714285714286
34514,15.193448217948719
34515,10.719363691959774
34516,14.768701298701298
34517,19.644444444444442
34518,49.4352941
34519,69.0
34520,28.541666683333336
34521,25.6
34522,24.686666749999997
34523,26.766666666666662
34524,199.0
34525,210.26721310000002
34526,65.9482759
34527,55.9379312
34528,28.5869282
34529,52.06470589999999
34530,132.8387978
34531,163.8071644
34532,71.83934409999999
34533,71.35136639999999
34534,24.6596272
34535,50.904313699999996
35181,2.4
35182,25.6
35183,10.99537208034632
35184,6.010390588774862
35185,5.122104692231716
35186,11.956363636363637
35187,2.466666666666667
35188,32.55
35189,11.186060606060606
35190,6.196440983219306
35191,5.575914220803144
35192,8.9
35193,18.1352941
35194,55.8
35195,13.652727272727272
35196,10.637191442819148
35197,8.020163655627707
35198,12.0
35199,120.3142077
35200,125.9
35201,38.1544824
35202,35.579310299999996
35203,19.9270589
35204,48.023529399999994
35205,87.61748669999999
35206,141.0634484
35207,62.895081700000006
35208,39.0633881
35209,16.899235
35210,39.9117647
35512,2.4
35513,17.9
35514,6.048
35515,4.523
35516,0.9269473684210526
35517,3.7
35518,2.666666666666667
35519,15.6
35520,5.648
35521,4.223
35522,0.6269473684210526
35523,3.7
35524,15.235294099999999
35525,29.2
35526,6.348
35527,4.3229999999999995
35528,0.6269473684210526
35529,6.3
35530,64.3
35531,84.7
35532,31.175172099999997
35533,30.2793103
35534,19.2152942
35535,51.9
35536,67.96065589999999
35537,110.1863386
35538,52.907103600000006
35539,32.07541
35540,15.709235000000001
35541,41.21
